종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
서울바이오시스,092190,2024,Q4,2024-FY_누적,사업보고서(FY누적),연결(CFS),6992.33,34.88,180.91,1788.41,-40.32,-175.86
서울바이오시스,092190,2025,Q1,2025-Q1_단독,1분기보고서(Q1단독),연결(CFS),1678.07,-131.49,-173.35,1678.07,-131.49,-173.35
서울바이오시스,092190,2025,Q2,2025-Q2_단독,반기보고서(Q2단독),연결(CFS),1881.43,-9.17,-36.96,1881.43,-9.17,-36.96
서울바이오시스,092190,2025,Q3,2025-Q3_단독,3분기보고서(Q3단독),연결(CFS),1875.20,-7.79,-40.52,1875.20,-7.79,-40.52
서울바이오시스,092190,2025,Q4,2025-FY_누적,사업보고서(FY누적),연결(CFS),7638.09,2.26,-136.22,2203.39,150.70,114.60
서울바이오시스,092190,2026,Q1,2026-Q1_단독,1분기보고서(Q1단독),연결(CFS),1877.96,103.71,103.25,1877.96,103.71,103.25
현우산업,092300,2021,Q1,2021-Q1_단독,1분기보고서(Q1단독),연결(CFS),427.46,0.97,1.68,427.46,0.97,1.68
현우산업,092300,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),454.63,14.46,-70.69,454.63,14.46,-70.69
현우산업,092300,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),480.37,25.96,48.52,480.37,25.96,48.52
현우산업,092300,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),1842.84,41.19,-5.35,480.39,-0.19,15.14
현우산업,092300,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),465.78,12.24,5.91,465.78,12.24,5.91
현우산업,092300,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),525.23,23.21,6.11,525.23,23.21,6.11
현우산업,092300,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),524.72,29.63,15.26,524.72,29.63,15.26
현우산업,092300,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),2098.68,83.25,46.59,582.94,18.17,19.31
현우산업,092300,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),546.36,22.40,16.34,546.36,22.40,16.34
현우산업,092300,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),571.75,24.68,17.59,571.75,24.68,17.59
현우산업,092300,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),630.48,48.51,33.83,630.48,48.51,33.83
현우산업,092300,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),2373.01,139.10,103.86,624.43,43.51,36.11
현우산업,092300,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),564.13,37.00,35.26,564.13,37.00,35.26
