종목명,종목코드,시장,파일명,raw_url
디아이씨,092200,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
KEC,092220,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
KPX홀딩스,092230,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
현우산업,092300,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
기신정기,092440,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
한라IMS,092460,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
앤씨앤,092600,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
네오팜,092730,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
DYP,092780,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
넥스틸,092790,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
엑시콘,092870,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
LF,093050,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
빅솔론,093190,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
형지엘리트,093240,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
케이아이엔엑스,093320,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
후성,093370,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
풍강,093380,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
매커스,093520,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
케이알엠,093640,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
서원인텍,093920,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
동운아나텍,094170,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
효성ITX,094280,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
칩스앤미디어,094360,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
갤럭시아머니트리,094480,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
맵스리얼티,094800,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
일진파워,094820,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
슈프리마에이치큐,094840,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
참좋은여행,094850,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
네오리진,094860,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
푸른로보틱스,094940,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
제이엠티,094970,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
신화프리텍,095190,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
웨이브일렉트로,095270,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
ISC,095340,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
미래나노텍,095500,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
AJ네트웍스,095570,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
테스,095610,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
네오위즈,095660,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
제넥신,095700,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
웅진씽크빅,095720,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
에스에너지,095910,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
크레버스,096240,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
와이즈넛,096250,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
대창솔루션,096350,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
씨젠,096530,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
알에프세미,096610,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
에스코넥,096630,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
에이루트,096690,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
JW홀딩스,096760,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
SK이노베이션,096770,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
엘디티,096870,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
HJ중공업,097230,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
엠씨넥스,097520,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
에코볼트,097780,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
윈팩,097800,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
효성오앤비,097870,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
CJ제일제당,097950,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
한텍,098070,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
마이크로컨텍솔,098120,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
고영,098460,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
에스티오,098660,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
아이센스,099190,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
SDN,099220,KOSDAQ,KOSDAQ_701_750.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_701_750.csv
쎄트렉아이,099320,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
브레인즈컴퍼니,099390,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
동방선기,099410,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
바이오플러스,099430,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
스맥,099440,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
DGI,099520,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
이지케어텍,099750,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
인지소프트,100030,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
SK오션플랜트,100090,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
뷰웍스,100120,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
동국S&C,100130,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
비상교육,100220,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
진양홀딩스,100250,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
머큐리,100590,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
서암기계공업,100660,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
세운메디칼,100700,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
미래에셋벤처투자,100790,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
SNT에너지,100840,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
KS인더스트리,101000,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
인바이오젠,101140,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
월덱스,101160,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
우림피티에스,101170,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
씨큐브,101240,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
모베이스,101330,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
에코앤드림,101360,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
아이엠,101390,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
엔시트론,101400,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
에스앤에스텍,101490,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
해태제과식품,101530,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
하이드로리튬,101670,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
한국정밀기계,101680,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
위메이드맥스,101730,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
인화정공,101930,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
우양에이치씨,101970,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
어보브반도체,102120,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
동성케미컬,102260,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
케이옥션,102370,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
이연제약,102460,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
이엔에프테크놀로지,102710,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
코오롱생명과학,102940,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
풍산,103140,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
에스앤더블류,103230,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
일진전기,103590,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
우양,103840,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
디에스엠,104040,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
NHN벅스,104200,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
디와이피엔에프,104460,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
티케이케미칼,104480,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
코렌텍,104540,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
노랑풍선,104620,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
한국철강,104700,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
원익머트리얼즈,104830,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
케이엔더블유,105330,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
엣지파운드리,105550,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
KB금융,105560,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
한세실업,105630,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
디케이락,105740,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
포스뱅크,105760,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
우진,105840,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
케이이엠텍,106080,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
하이텍팜,106190,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
파인테크닉스,106240,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
노블엠앤비,106520,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
미원홀딩스,107590,KOSPI,KOSPI_601_650.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_601_650.csv
새빗켐,107600,KOSDAQ,KOSDAQ_751_800.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_751_800.csv
LX세미콘,108320,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
로보티즈,108490,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
LX하우시스,108670,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
주성코퍼레이션,109070,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
호전실업,111110,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
동인기연,111380,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
영원무역,111770,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
씨에스윈드,112610,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
GKL,114090,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
대성에너지,117580,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
메타케어,118000,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
KC코트렐,119650,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
조선선재,120030,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
코오롱인더,120110,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
아이마켓코리아,122900,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
한국화장품,123690,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
SJM,123700,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
한국자산신탁,123890,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
현대퓨처넷,126560,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
수산인더스트리,126720,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
제이에스링크,127120,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
대성산업,128820,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
한미약품,128940,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
인터지스,129260,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
한전산업,130660,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
티에스이,131290,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
두산테스나,131970,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
화인베스틸,133820,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
미원화학,134380,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
시디즈,134790,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
선진,136490,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
에스디바이오센서,137310,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
피엔티,137400,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
메리츠금융지주,138040,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
BNK금융지주,138930,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
iM금융지주,139130,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
이마트,139480,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
아주스틸,139990,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
메지온,140410,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
파크시스템스,140860,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
리가켐바이오,141080,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
핸즈코퍼레이션,143210,KOSPI,KOSPI_651_700.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_651_700.csv
휴젤,145020,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
